"Subscriber_ID","recency","frequency","monetary","r_score","f_score","m_score","total_score","segment"
SUB4564,141,2,18255.52,3,3,4,10,Loyal
SUB4444,141,4,38067.6,3,4,4,11,Champion
SUB4317,141,5,28308.39,3,4,4,11,Champion
SUB1486,141,2,609965.69,3,3,4,10,Loyal
SUB4238,141,4,9907.4,3,4,3,10,Loyal
SUB4783,140,3,20163.9,3,3,4,10,Loyal
SUB2476,140,2,7632.21,3,2,2,7,At risk
SUB4626,140,5,30310.32,3,4,4,11,Champion
SUB3086,140,2,6341.93,3,2,2,7,At risk
SUB2741,140,3,11175.84,3,3,3,9,Loyal
SUB4571,140,4,14992.05,3,4,3,10,Loyal
SUB4076,140,2,13050.23,3,2,3,8,At risk
SUB1061,140,1,7778.43,3,1,2,6,At risk
SUB3861,139,3,2519.18,3,3,1,7,At risk
SUB4543,139,2,2632.83,3,2,1,6,At risk
SUB2836,139,3,4245.01,3,3,2,8,At risk
SUB1758,139,3,12039.16,3,3,3,9,Loyal
SUB3901,139,5,8525.4,3,4,3,10,Loyal
SUB1212,139,3,353756.16,3,3,4,10,Loyal
SUB2193,138,1,98.62,3,1,1,5,Hibernation
SUB4098,138,1,586.15,3,1,1,5,Hibernation
SUB1817,138,3,11116.11,3,3,3,9,Loyal
SUB3208,138,1,3572.88,3,1,2,6,At risk
SUB2359,138,2,2354.92,3,2,1,6,At risk
SUB1722,138,5,14054.06,3,4,3,10,Loyal
SUB2559,138,3,11632.71,3,3,3,9,Loyal
SUB3520,137,3,2807.05,3,3,1,7,At risk
SUB3215,137,7,1470848.69,3,4,4,11,Champion
SUB4915,137,1,5807.87,3,1,2,6,At risk
SUB4851,137,2,8201.07,3,2,2,7,At risk
SUB2310,137,5,28806.98,3,4,4,11,Champion
SUB1381,137,4,15051.7,3,4,3,10,Loyal
SUB1457,137,3,20359.33,3,3,4,10,Loyal
SUB1527,137,5,14817.58,3,4,3,10,Loyal
SUB2374,137,3,625013.83,3,3,4,10,Loyal
SUB2937,137,4,4504.01,3,4,2,9,Loyal
SUB4043,137,4,3254.24,3,4,1,8,At risk
SUB1737,136,5,9084.01,3,4,3,10,Loyal
SUB2899,136,4,22979.25,3,4,4,11,Champion
SUB2442,136,2,18235.75,3,3,4,10,Loyal
SUB1420,136,5,12485.3,3,4,3,10,Loyal
SUB4667,136,1,6298.7,3,1,2,6,At risk
SUB3460,136,3,29342.2,3,3,4,10,Loyal
SUB4394,136,1,1859.14,3,1,1,5,Hibernation
SUB4173,136,3,5994.15,3,3,2,8,At risk
SUB2013,136,1,4618.66,3,1,2,6,At risk
SUB3083,135,5,26033.1,3,4,4,11,Champion
SUB3028,135,1,2699.8,3,1,1,5,Hibernation
SUB3932,135,1,2675.25,3,1,1,5,Hibernation
SUB3866,135,3,5183.48,3,3,2,8,At risk
SUB1841,135,4,19478.93,3,4,4,11,Champion
SUB4688,134,2,10072.86,3,2,3,8,At risk
SUB4174,134,4,13164.92,3,4,3,10,Loyal
SUB2644,134,3,1822.28,3,4,1,8,At risk
SUB2044,134,1,11468.46,3,1,3,7,At risk
SUB2757,134,4,3364.73,3,4,1,8,At risk
SUB4456,134,3,2261.38,3,3,1,7,At risk
SUB4703,134,2,7802.71,3,2,2,7,At risk
SUB2585,133,2,2180.9,3,2,1,6,At risk
SUB1387,133,1,1859.36,3,1,1,5,Hibernation
SUB4207,133,3,12346.26,3,3,3,9,Loyal
SUB3765,133,4,23087.46,3,4,4,11,Champion
SUB4391,133,1,104316.53,3,1,4,8,At risk
SUB3171,132,2,5960.47,3,2,2,7,At risk
SUB2176,132,2,3393.17,3,2,1,6,At risk
SUB2965,132,6,7510.38,3,4,2,9,Loyal
SUB1074,132,6,27219.56,3,4,4,11,Champion
SUB2491,132,1,8108.64,3,1,2,6,At risk
SUB2515,132,7,20927.76,3,4,4,11,Champion
SUB1133,132,1,764.15,3,1,1,5,Hibernation
SUB3361,131,2,7890.82,3,2,2,7,At risk
SUB2238,131,4,19453.95,3,4,4,11,Champion
SUB4213,131,3,14231.34,3,3,3,9,Loyal
SUB3552,131,2,4531.6,3,2,2,7,At risk
SUB1861,131,1,7273.05,3,1,2,6,At risk
SUB3968,130,2,16354.93,3,2,4,9,Loyal
SUB2064,130,4,32093.84,3,4,4,11,Champion
SUB3112,130,4,10353.84,3,4,3,10,Loyal
SUB1295,130,3,1344083.35,3,3,4,10,Loyal
SUB2971,130,3,13091.69,3,3,3,9,Loyal
SUB2073,130,2,8235.2,3,2,2,7,At risk
SUB2738,130,4,30623.01,3,4,4,11,Champion
SUB3718,130,2,8294.65,3,2,2,7,At risk
SUB1516,129,1,6145.4,3,1,2,6,At risk
SUB4374,129,2,9114.63,3,2,3,8,At risk
SUB1260,129,3,11661.1,3,3,3,9,Loyal
SUB4163,129,2,4680.29,3,2,2,7,At risk
SUB2537,129,4,22523.75,3,4,4,11,Champion
SUB1459,129,1,3992.1,3,1,2,6,At risk
SUB4022,129,5,24308.78,3,4,4,11,Champion
SUB3738,129,2,696.85,3,2,1,6,At risk
SUB3597,129,2,69282.53,3,3,4,10,Loyal
SUB3143,129,2,486.3,3,2,1,6,At risk
SUB4187,128,4,2959.28,3,4,1,8,At risk
SUB4477,128,6,200294.7,3,4,4,11,Champion
SUB4857,128,3,3998.9,3,3,2,8,At risk
SUB2991,127,2,1550.86,3,2,1,6,At risk
SUB4177,127,3,5778.21,3,3,2,8,At risk
SUB3155,127,3,12529.06,3,3,3,9,Loyal
SUB1539,127,4,11526.35,3,4,3,10,Loyal
SUB2686,127,3,13613.1,3,3,3,9,Loyal
SUB3315,127,4,29503.19,3,4,4,11,Champion
SUB3591,127,1,202.12,3,1,1,5,Hibernation
SUB4081,127,4,11764.61,3,4,3,10,Loyal
SUB4790,127,10,25176.17,3,4,4,11,Champion
SUB4691,127,3,8920.8,3,3,3,9,Loyal
SUB2214,126,2,6425.0,3,2,2,7,At risk
SUB2235,126,5,34109.51,3,4,4,11,Champion
SUB1774,126,3,6245.02,3,3,2,8,At risk
SUB2789,126,3,2507.09,3,3,1,7,At risk
SUB3942,126,6,24274.36,3,4,4,11,Champion
SUB3498,126,3,17998.91,3,3,4,10,Loyal
SUB3183,126,1,3115.62,3,1,1,5,Hibernation
SUB1114,125,4,29945.48,3,4,4,11,Champion
SUB3013,125,2,2432.56,3,2,1,6,At risk
SUB2807,125,2,1134638.29,3,3,4,10,Loyal
SUB3974,125,2,1452.06,3,2,1,6,At risk
SUB1867,125,4,2406.85,3,4,1,8,At risk
SUB1811,125,2,11316.94,3,2,3,8,At risk
SUB3782,125,3,4811.16,3,4,2,9,Loyal
SUB2216,125,6,21641.59,3,4,4,11,Champion
SUB3185,124,1,844.53,3,1,1,5,Hibernation
SUB4242,124,8,19542.78,3,4,4,11,Champion
SUB3147,124,7,27727.68,3,4,4,11,Champion
SUB3170,124,4,6230.04,3,4,2,9,Loyal
SUB1344,124,7,219294.28,3,4,4,11,Champion
SUB1952,124,2,4122.29,3,2,2,7,At risk
SUB1109,124,2,6628.67,3,2,2,7,At risk
SUB3501,124,2,4345.86,3,2,2,7,At risk
SUB3055,124,3,16473.03,3,4,4,11,Champion
SUB3336,123,4,17168.23,3,4,4,11,Champion
SUB3705,123,5,12963.95,3,4,3,10,Loyal
SUB4055,123,2,12755.21,3,2,3,8,At risk
SUB3162,123,6,21121.56,3,4,4,11,Champion
SUB3773,123,3,31093033.12,3,3,4,10,Loyal
SUB2703,123,2,9771.5,3,2,3,8,At risk
SUB2231,122,2,16783.76,3,3,4,10,Loyal
SUB3000,122,3,19152.1,3,3,4,10,Loyal
SUB3958,122,5,22085.97,3,4,4,11,Champion
SUB3271,122,3,12324.08,3,3,3,9,Loyal
SUB2185,122,5,8018.32,3,4,2,9,Loyal
SUB1086,122,2,4852.41,3,2,2,7,At risk
SUB1532,122,3,27973.34,3,3,4,10,Loyal
SUB1859,121,4,24043.09,3,4,4,11,Champion
SUB1261,121,1,6885.6,3,1,2,6,At risk
SUB4869,121,2,3003.57,3,2,1,6,At risk
SUB3837,121,3,1079285.86,3,3,4,10,Loyal
SUB1140,121,4,18794.23,3,4,4,11,Champion
SUB4466,121,6,12476.4,3,4,3,10,Loyal
SUB3850,120,3,5434.14,3,3,2,8,At risk
SUB4763,120,4,9406.7,3,4,3,10,Loyal
SUB4496,120,2,2850.49,3,2,1,6,At risk
SUB1583,119,2,151022.12,3,3,4,10,Loyal
SUB1589,119,3,12666.43,3,3,3,9,Loyal
SUB3573,119,1,2310.88,3,1,1,5,Hibernation
SUB4306,119,2,214608.72,3,3,4,10,Loyal
SUB2243,119,5,1512791.74,3,4,4,11,Champion
SUB2211,119,3,15205.7,3,3,3,9,Loyal
SUB3908,118,3,12321.3,3,3,3,9,Loyal
SUB4975,118,2,6137.72,3,2,2,7,At risk
SUB3955,118,1,7458.11,3,1,2,6,At risk
SUB2015,118,3,9583.14,3,3,3,9,Loyal
SUB4701,118,7,38433.43,3,4,4,11,Champion
SUB3668,118,3,8510.96,3,4,3,10,Loyal
SUB1036,118,1,8308.83,3,1,2,6,At risk
SUB1237,118,3,8623.64,3,3,3,9,Loyal
SUB1210,117,4,17913.42,3,4,4,11,Champion
SUB4427,117,3,17254.48,3,3,4,10,Loyal
SUB4909,116,3,22745.17,3,3,4,10,Loyal
SUB4218,116,5,9423.85,3,4,3,10,Loyal
SUB2709,116,3,8003.72,3,3,2,8,At risk
SUB3433,116,2,1579.03,3,2,1,6,At risk
SUB1827,115,4,1380144.16,3,4,4,11,Champion
SUB1030,115,3,5034.98,3,3,2,8,At risk
SUB4404,115,3,30549.01,3,3,4,10,Loyal
SUB3672,115,2,8422.8,3,2,2,7,At risk
SUB1155,115,3,15928.94,3,3,3,9,Loyal
SUB3944,115,3,5390.01,3,3,2,8,At risk
SUB1949,115,6,20608.78,3,4,4,11,Champion
SUB4725,115,3,1595429.3,3,3,4,10,Loyal
SUB1600,114,3,25395.04,3,3,4,10,Loyal
SUB3430,114,5,21242.98,3,4,4,11,Champion
SUB1238,114,2,11639.11,3,2,3,8,At risk
SUB3933,114,2,11809.86,3,2,3,8,At risk
SUB4754,114,2,4426.38,3,2,2,7,At risk
SUB1101,114,3,10785.32,3,3,3,9,Loyal
SUB4678,114,3,6917.89,3,3,2,8,At risk
SUB1617,114,4,3519.42,3,4,2,9,Loyal
SUB3747,114,3,10250.12,3,3,3,9,Loyal
SUB1947,114,4,10635.31,3,4,3,10,Loyal
SUB2895,114,4,1077646.31,3,4,4,11,Champion
SUB3337,113,3,11021.43,3,3,3,9,Loyal
SUB2843,113,8,20600.37,3,4,4,11,Champion
SUB1135,113,3,18122.3,3,3,4,10,Loyal
SUB3461,113,2,18232.8,3,3,4,10,Loyal
SUB3343,112,3,22933.39,3,3,4,10,Loyal
SUB3060,112,3,18540.35,3,3,4,10,Loyal
SUB3397,112,4,4391.86,4,4,2,10,Loyal
SUB2435,112,2,20561.4,4,3,4,11,Champion
SUB1076,112,3,1990315.98,4,4,4,12,Champion
SUB4911,112,5,23830.41,4,4,4,12,Champion
SUB4622,111,3,1344.02,4,3,1,8,At risk
SUB3105,111,3,17399.2,4,3,4,11,Champion
SUB4239,111,2,12679.5,4,2,3,9,Loyal
SUB2097,111,5,4306.71,4,4,2,10,Loyal
SUB4528,111,1,518.51,4,1,1,6,At risk
SUB3251,111,1,2755.03,4,1,1,6,At risk
SUB4737,111,1,7999.38,4,1,2,7,At risk
SUB1117,110,2,16779.01,4,3,4,11,Champion
SUB3546,110,5,17147.97,4,4,4,12,Champion
SUB3614,110,5,4230514.12,4,4,4,12,Champion
SUB2454,110,3,16072.89,4,3,3,10,Loyal
SUB2009,110,3,6039.76,4,3,2,9,Loyal
SUB1450,110,3,10958.27,4,4,3,11,Champion
SUB4566,110,2,3784.02,4,2,2,8,At risk
SUB4356,109,4,14963.61,4,4,3,11,Champion
SUB3327,109,3,4934.25,4,3,2,9,Loyal
SUB3809,109,3,4312.9,4,3,2,9,Loyal
SUB2652,108,2,1464.46,4,2,1,7,At risk
SUB4636,108,1,1407.06,4,1,1,6,At risk
SUB1072,108,1,15947.0,4,1,3,8,At risk
SUB3226,108,2,6719.71,4,2,2,8,At risk
SUB2813,108,3,18626.02,4,3,4,11,Champion
SUB2037,108,4,15014.38,4,4,3,11,Champion
SUB2457,108,3,24692.84,4,3,4,11,Champion
SUB2668,108,3,27058.89,4,3,4,11,Champion
SUB3071,108,6,28123.75,4,4,4,12,Champion
SUB4805,108,3,138216.16,4,3,4,11,Champion
SUB2558,107,3,1042.81,4,4,1,9,Loyal
SUB2116,107,4,9194.42,4,4,3,11,Champion
SUB3025,107,3,8640.37,4,3,3,10,Loyal
SUB3804,107,2,16177.44,4,2,3,9,Loyal
SUB4008,107,3,12083.06,4,3,3,10,Loyal
SUB4475,107,3,17340.93,4,3,4,11,Champion
SUB2313,107,3,18968.09,4,3,4,11,Champion
SUB2184,107,2,1901.78,4,2,1,7,At risk
SUB2362,107,2,8922.77,4,2,3,9,Loyal
SUB2078,106,2,6159.12,4,2,2,8,At risk
SUB3779,106,9,54658.82,4,4,4,12,Champion
SUB2932,106,3,2942.3,4,3,1,8,At risk
SUB2986,106,5,10954.51,4,4,3,11,Champion
SUB4179,106,3,7964.0,4,3,2,9,Loyal
SUB5000,105,5,31402.41,4,4,4,12,Champion
SUB2852,105,5,31746.32,4,4,4,12,Champion
SUB2215,105,2,379044.73,4,3,4,11,Champion
SUB2290,105,3,1010.34,4,3,1,8,At risk
SUB4548,105,3,976.53,4,3,1,8,At risk
SUB1670,105,3,10340.7,4,3,3,10,Loyal
SUB2966,105,3,11474.02,4,3,3,10,Loyal
SUB1973,104,3,739139.02,4,3,4,11,Champion
SUB2552,104,6,33421.7,4,4,4,12,Champion
SUB1725,104,3,4001.44,4,3,2,9,Loyal
SUB4750,104,2,6576.19,4,2,2,8,At risk
SUB1918,103,2,2952.8,4,2,1,7,At risk
SUB3781,103,6,14344.99,4,4,3,11,Champion
SUB1746,103,2,8343.21,4,2,2,8,At risk
SUB2572,103,6,30647.78,4,4,4,12,Champion
SUB2580,103,2,1572.06,4,2,1,7,At risk
SUB1793,103,4,4362.85,4,4,2,10,Loyal
SUB3367,103,3,4304.28,4,3,2,9,Loyal
SUB4593,102,2,1038.35,4,2,1,7,At risk
SUB2265,102,3,22037.01,4,3,4,11,Champion
SUB2030,102,3,37385.55,4,3,4,11,Champion
SUB1067,102,4,5469.5,4,4,2,10,Loyal
SUB4775,102,6,377392.31,4,4,4,12,Champion
SUB2409,101,3,15735.84,4,3,3,10,Loyal
SUB3064,101,4,1234399.65,4,4,4,12,Champion
SUB1277,101,4,10308.93,4,4,3,11,Champion
SUB1878,101,3,5044.5,4,3,2,9,Loyal
SUB4184,101,2,5456.94,4,2,2,8,At risk
SUB3291,101,6,18914.64,4,4,4,12,Champion
SUB3366,101,2,74667.37,4,3,4,11,Champion
SUB1122,100,2,873.95,4,2,1,7,At risk
SUB1872,100,2,8807.3,4,2,3,9,Loyal
SUB4201,100,4,35004.85,4,4,4,12,Champion
SUB1012,100,3,8890.01,4,3,3,10,Loyal
SUB1552,100,5,34019.55,4,4,4,12,Champion
SUB2462,99,3,4912.13,4,3,2,9,Loyal
SUB1511,99,2,2658.05,4,2,1,7,At risk
SUB2698,99,3,8844.36,4,3,3,10,Loyal
SUB1346,99,3,4638.63,4,3,2,9,Loyal
SUB2867,99,4,17503.17,4,4,4,12,Champion
SUB3693,99,5,13981.21,4,4,3,11,Champion
SUB2963,99,4,21505.03,4,4,4,12,Champion
SUB3464,99,1,7717.78,4,1,2,7,At risk
SUB3506,98,5,14686.38,4,4,3,11,Champion
SUB3313,98,5,1284045.31,4,4,4,12,Champion
SUB4583,98,3,5744.42,4,3,2,9,Loyal
SUB4860,98,3,17053.93,4,4,4,12,Champion
SUB1355,98,3,8501.93,4,4,3,11,Champion
SUB1391,98,5,14529.14,4,4,3,11,Champion
SUB3734,98,5,17714.68,4,4,4,12,Champion
SUB1454,97,4,15962.28,4,4,3,11,Champion
SUB3989,97,2,6581.71,4,2,2,8,At risk
SUB1592,97,3,20827.72,4,3,4,11,Champion
SUB3703,97,2,818.14,4,2,1,7,At risk
SUB1083,97,1,5399.39,4,1,2,7,At risk
SUB2339,97,2,3175.1,4,2,1,7,At risk
SUB4672,97,4,12807.7,4,4,3,11,Champion
SUB1977,97,1,1599.99,4,1,1,6,At risk
SUB1685,97,2,11338.62,4,2,3,9,Loyal
SUB1392,97,3,15212.13,4,3,3,10,Loyal
SUB4462,96,3,11721.45,4,3,3,10,Loyal
SUB4349,96,1,1666.46,4,1,1,6,At risk
SUB2143,96,1,4078.42,4,1,2,7,At risk
SUB3524,96,3,3377.33,4,3,1,8,At risk
SUB4299,95,2,2133.72,4,2,1,7,At risk
SUB2239,95,4,6212.24,4,4,2,10,Loyal
SUB1664,95,2,2316.08,4,2,1,7,At risk
SUB2027,95,3,7237.34,4,4,2,10,Loyal
SUB3622,95,5,21853.15,4,4,4,12,Champion
SUB3292,95,2,3509.49,4,2,2,8,At risk
SUB3744,95,3,1883021.5,4,3,4,11,Champion
SUB1417,95,5,2254.96,4,4,1,9,Loyal
SUB2726,95,2,6480.52,4,2,2,8,At risk
SUB1308,95,3,9411.89,4,3,3,10,Loyal
SUB2723,94,3,28514.56,4,3,4,11,Champion
SUB2105,94,2,6577.75,4,2,2,8,At risk
SUB4365,94,1,11935.66,4,1,3,8,At risk
SUB2272,94,3,14079.24,4,3,3,10,Loyal
SUB4461,94,2,376382.0,4,3,4,11,Champion
SUB2603,94,2,4630.56,4,2,2,8,At risk
SUB1814,94,7,62632.86,4,4,4,12,Champion
SUB2755,93,6,13274.06,4,4,3,11,Champion
SUB4117,93,6,15887.34,4,4,3,11,Champion
SUB2065,93,2,294019.7,4,3,4,11,Champion
SUB2735,92,1,26.16,4,1,1,6,At risk
SUB1735,92,4,21285.38,4,4,4,12,Champion
SUB3882,92,4,886817.82,4,4,4,12,Champion
SUB1686,91,5,828724.71,4,4,4,12,Champion
SUB1475,91,4,47829.99,4,4,4,12,Champion
SUB3840,91,2,4855.97,4,2,2,8,At risk
SUB2722,91,4,12755.98,4,4,3,11,Champion
SUB3008,91,2,4426.37,4,2,2,8,At risk
SUB4594,90,3,6001.22,4,3,2,9,Loyal
SUB4959,90,2,7008.12,4,2,2,8,At risk
SUB4797,90,4,1381142.79,4,4,4,12,Champion
SUB3113,90,2,11037.86,4,2,3,9,Loyal
SUB3219,90,2,1742.82,4,2,1,7,At risk
SUB3648,90,4,3678.52,4,4,2,10,Loyal
SUB4836,90,4,12777.86,4,4,3,11,Champion
SUB2480,90,4,11632.77,4,4,3,11,Champion
SUB1078,90,4,15217.71,4,4,3,11,Champion
SUB4969,89,3,6771.82,4,3,2,9,Loyal
SUB2228,89,4,5549.27,4,4,2,10,Loyal
SUB3623,89,2,2676.19,4,2,1,7,At risk
SUB1416,89,3,35808.49,4,4,4,12,Champion
SUB2123,89,3,68590.69,4,3,4,11,Champion
SUB3728,89,1,422.38,4,1,1,6,At risk
SUB4781,89,5,25935.39,4,4,4,12,Champion
SUB3423,88,2,15684.94,4,2,3,9,Loyal
SUB3488,88,4,11749.77,4,4,3,11,Champion
SUB1783,88,1,10438.84,4,1,3,8,At risk
SUB2320,88,2,11053.91,4,2,3,9,Loyal
SUB4032,88,4,9879.7,4,4,3,11,Champion
SUB2366,88,3,305585.62,4,3,4,11,Champion
SUB1994,88,3,12405.71,4,3,3,10,Loyal
SUB1188,87,2,25126.8,4,3,4,11,Champion
SUB3914,87,1,550.55,4,1,1,6,At risk
SUB3522,87,2,18015.87,4,3,4,11,Champion
SUB1577,87,2,15844.58,4,2,3,9,Loyal
SUB4961,87,1,7111.45,4,1,2,7,At risk
SUB4100,87,2,11439.51,4,2,3,9,Loyal
SUB1227,87,4,16304.25,4,4,4,12,Champion
SUB1071,87,2,11010.37,4,2,3,9,Loyal
SUB3463,87,1,996.04,4,1,1,6,At risk
SUB3200,87,3,15329.36,4,3,3,10,Loyal
SUB2453,87,4,7049.48,4,4,2,10,Loyal
SUB2008,87,2,2869.34,4,2,1,7,At risk
SUB2470,87,2,3428.29,4,2,2,8,At risk
SUB4487,87,4,12851.89,4,4,3,11,Champion
SUB4828,87,2,3763.73,4,2,2,8,At risk
SUB2434,86,3,15627.0,4,3,3,10,Loyal
SUB2751,86,3,7847.58,4,3,2,9,Loyal
SUB2306,86,2,9279.63,4,2,3,9,Loyal
SUB4576,86,2,9170.15,4,2,3,9,Loyal
SUB3841,86,5,10047.32,4,4,3,11,Champion
SUB3947,85,5,470758.49,4,4,4,12,Champion
SUB4139,85,3,34901.83,4,3,4,11,Champion
SUB2909,85,2,4346.57,4,2,2,8,At risk
SUB1739,85,3,11420.39,4,3,3,10,Loyal
SUB2704,85,4,29043.92,4,4,4,12,Champion
SUB2950,85,2,82611.29,4,3,4,11,Champion
SUB1874,85,3,24780.14,4,3,4,11,Champion
SUB4380,84,7,26460.65,4,4,4,12,Champion
SUB1317,84,2,9709.19,4,2,3,9,Loyal
SUB4322,84,3,3900.47,4,3,2,9,Loyal
SUB3802,84,3,7877.63,4,3,2,9,Loyal
SUB4858,84,4,6710.77,4,4,2,10,Loyal
SUB4888,83,1,210262.36,4,1,4,9,Loyal
SUB1613,83,6,16798.85,4,4,4,12,Champion
SUB3285,83,1,14946.37,4,1,3,8,At risk
SUB1970,83,4,12181.99,4,4,3,11,Champion
SUB1609,83,3,13024.3,4,3,3,10,Loyal
SUB2744,83,5,17149.86,4,4,4,12,Champion
SUB2309,82,4,3039.96,4,4,1,9,Loyal
SUB1500,82,3,7115.2,4,3,2,9,Loyal
SUB3532,82,3,497.5,4,3,1,8,At risk
SUB3998,82,4,7073.76,4,4,2,10,Loyal
SUB2114,82,3,5821.01,4,3,2,9,Loyal
SUB1893,81,5,16190.1,4,4,4,12,Champion
SUB1615,81,2,12942.74,4,2,3,9,Loyal
SUB1753,81,3,7799.99,4,3,2,9,Loyal
SUB3800,81,3,14632.53,4,3,3,10,Loyal
SUB2555,81,4,16163.62,4,4,3,11,Champion
SUB3583,81,3,2648.39,4,3,1,8,At risk
SUB2323,81,1,204.66,4,1,1,6,At risk
SUB4450,81,2,7625.95,4,2,2,8,At risk
SUB4726,81,4,8284.49,4,4,2,10,Loyal
SUB3618,81,5,28618.15,4,4,4,12,Champion
SUB1370,81,4,15756.18,4,4,3,11,Champion
SUB2958,80,3,32780.88,4,3,4,11,Champion
SUB2080,80,5,51512.72,4,4,4,12,Champion
SUB2563,80,3,8885.81,4,3,3,10,Loyal
SUB3774,80,2,4504.81,4,2,2,8,At risk
SUB4062,80,2,7629.98,4,2,2,8,At risk
SUB4200,80,4,26865.3,4,4,4,12,Champion
SUB3996,79,3,2880.85,4,3,1,8,At risk
SUB2675,79,2,5974.11,4,2,2,8,At risk
SUB1255,79,2,3832.16,4,2,2,8,At risk
SUB4292,79,3,102570.32,4,3,4,11,Champion
SUB3519,79,5,22150.76,4,4,4,12,Champion
SUB3682,79,3,6810.13,4,3,2,9,Loyal
SUB2829,79,3,1122466.21,4,3,4,11,Champion
SUB3020,79,2,2578.24,4,2,1,7,At risk
SUB2606,78,4,13539.33,4,4,3,11,Champion
SUB4820,78,2,7187.26,4,2,2,8,At risk
SUB3695,78,2,4076.47,4,2,2,8,At risk
SUB4278,78,3,27923.65,4,3,4,11,Champion
SUB3907,78,6,25553.51,4,4,4,12,Champion
SUB1342,78,3,13689.97,4,3,3,10,Loyal
SUB1263,78,4,4865.89,4,4,2,10,Loyal
SUB4392,77,2,2636.29,4,2,1,7,At risk
SUB1163,77,3,3750942.99,4,4,4,12,Champion
SUB4690,77,5,13186.48,4,4,3,11,Champion
SUB1567,77,3,519711.57,4,4,4,12,Champion
SUB2863,77,3,110730.69,4,3,4,11,Champion
SUB2878,77,2,339.46,4,1,1,6,At risk
SUB1089,76,3,1689.23,4,3,1,8,At risk
SUB4988,76,6,31687.23,4,4,4,12,Champion
SUB3503,76,5,9236.55,4,4,3,11,Champion
SUB1967,76,5,10009.35,4,4,3,11,Champion
SUB3249,76,2,17389.2,4,3,4,11,Champion
SUB2650,76,4,8906.27,4,4,3,11,Champion
SUB3202,75,4,10053.86,4,4,3,11,Champion
SUB4987,75,4,2407.83,4,4,1,9,Loyal
SUB3572,75,1,468.5,4,1,1,6,At risk
SUB3724,75,3,3401.37,4,3,1,8,At risk
SUB2091,75,3,11635.32,4,3,3,10,Loyal
SUB4064,75,4,11629.45,4,4,3,11,Champion
SUB3732,75,8,17216.89,4,4,4,12,Champion
SUB3130,75,7,27204.49,4,4,4,12,Champion
SUB2647,75,1,2238.48,4,1,1,6,At risk
SUB2250,74,5,4844.52,4,4,2,10,Loyal
SUB2052,74,2,12303.58,4,2,3,9,Loyal
SUB3904,74,3,17605.2,4,3,4,11,Champion
SUB2770,74,6,22723.84,4,4,4,12,Champion
SUB4077,74,4,14726.16,4,4,3,11,Champion
SUB4104,74,1,565.92,4,1,1,6,At risk
SUB4465,74,3,16475.9,4,4,4,12,Champion
SUB4185,74,3,202027.4,4,3,4,11,Champion
SUB3424,74,3,6584.19,4,3,2,9,Loyal
SUB4459,74,5,18904.42,4,4,4,12,Champion
SUB4646,73,2,8786.36,4,2,3,9,Loyal
SUB1211,73,2,7342.94,4,2,2,8,At risk
SUB1394,73,1,436.32,4,1,1,6,At risk
SUB3223,73,3,11107.87,4,3,3,10,Loyal
SUB2699,73,1,7915.2,4,1,2,7,At risk
SUB3353,73,5,1411048.82,4,4,4,12,Champion
SUB4141,73,3,17148.79,4,4,4,12,Champion
SUB4417,73,3,5129.38,4,3,2,9,Loyal
SUB3664,73,4,571373.34,4,4,4,12,Champion
SUB3610,72,2,11487.27,4,2,3,9,Loyal
SUB3084,72,4,13239.82,4,4,3,11,Champion
SUB4210,72,2,4686.37,4,2,2,8,At risk
SUB1692,72,6,59901.25,4,4,4,12,Champion
SUB3515,72,2,4331.85,4,2,2,8,At risk
SUB3134,72,7,49504.72,4,4,4,12,Champion
SUB4736,72,5,7501.04,4,4,2,10,Loyal
SUB1046,72,3,12307.26,4,3,3,10,Loyal
SUB2394,72,1,4562.58,4,1,2,7,At risk
SUB3316,71,6,22601.21,4,4,4,12,Champion
SUB4864,71,2,13866.45,4,2,3,9,Loyal
SUB4808,71,1,1001.44,4,1,1,6,At risk
SUB3378,71,1,7037.88,4,1,2,7,At risk
SUB2415,71,2,12923.48,4,2,3,9,Loyal
SUB3330,70,2,1760.43,4,2,1,7,At risk
SUB1669,70,2,4526.51,4,2,2,8,At risk
SUB3003,70,5,15308.71,4,4,3,11,Champion
SUB4595,70,2,15815.16,4,2,3,9,Loyal
SUB3465,70,3,17541.47,4,3,4,11,Champion
SUB1543,69,4,22387.54,4,4,4,12,Champion
SUB4926,69,2,3751.74,4,2,2,8,At risk
SUB3426,69,1,6226.33,4,1,2,7,At risk
SUB3579,69,4,8147.52,4,4,2,10,Loyal
SUB4679,69,4,16778.86,4,4,4,12,Champion
SUB3458,69,3,1764.81,4,3,1,8,At risk
SUB2481,69,5,1768476.04,4,4,4,12,Champion
SUB3284,69,3,12547.19,4,3,3,10,Loyal
SUB2780,68,1,1476.05,4,1,1,6,At risk
SUB4160,68,1,6001.56,4,1,2,7,At risk
SUB3628,68,2,9109.99,4,2,3,9,Loyal
SUB4584,68,3,6920.95,4,3,2,9,Loyal
SUB4813,68,5,17158.02,4,4,4,12,Champion
SUB3197,68,3,6969.95,4,3,2,9,Loyal
SUB4096,68,4,13504.69,4,4,3,11,Champion
SUB4274,68,1,190.74,4,1,1,6,At risk
SUB3151,68,1,17.34,4,1,1,6,At risk
SUB4550,68,3,10689.27,4,3,3,10,Loyal
SUB1055,68,2,4538.32,4,2,2,8,At risk
