"Txn_ID","Subscriber_ID","Activation_Date","City","Province","Package_Type","Package_Name","Usage_GB","Package_Price","Discount_Pct","Recharge_Amount","Network_Cost","Channel","Payment_Method","Tenure_Days","NPS_Score","Target_ARPU","Profit","Segmen_NPS","ARPU_Gap","ARPU_Category"
TEL-000748,SUB3313,2023-09-20 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_74,16,330.32,0.0,5285.12,6192.69,Online,Cash,28,47,183729,-907.5699999999997,Bagus,-178443.88,N
TEL-000749,SUB3324,2024-09-01 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_45,15,821.13,0.75,3079.24,3160.09,Retail,Cash,73,-15,48436,-80.85000000000036,Buruk,-45356.76,N
TEL-000750,SUB4224,2024-11-14 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_59,17,22.49,0.05,363.21,422.25,Online,Transfer,76,61,110343,-59.04000000000002,Bagus,-109979.79,N
TEL-000751,Anon,2024-04-21 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_65,2,851.48,0.5,851.48,1030.44,Online,Transfer,53,97,113566,-178.96000000000004,Bagus Sekali,-112714.52,N
TEL-000752,SUB3100,2023-09-17 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_30,3,143.29,0.0,429.87,498.22,Retail,Cash,44,44,104613,-68.35000000000002,Bagus,-104183.13,N
TEL-000753,SUB2656,2024-12-02 00:00:00.000,Yogyakarta,DIY,Voice,Package_66,18,506.47,0.75,2279.12,1895.1,Retail,Cash,87,10,81733,384.02,Buruk,-79453.88,N
TEL-000754,SUB2170,2024-08-25 00:00:00.000,Bandung,Jawa Barat,Combo,Package_45,8,70770.75,0.05,537857.7,662611.72,Dealer,Cash,108,13,173738,-124754.02000000002,Buruk,364119.69999999995,Y
TEL-000755,SUB3415,2025-04-05 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_44,8,889.21,0.75,1778.42,2171.84,Dealer,Transfer,5,13,184564,-393.4200000000001,Buruk,-182785.58,N
TEL-000756,SUB1972,2024-05-28 00:00:00.000,Bandung,Jawa Barat,Voice,Package_39,1,411.68,0.2,329.34,341.74,Online,Cash,28,5,90005,-12.400000000000034,Buruk,-89675.66,N
TEL-000757,SUB4334,2023-12-14 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_18,2,140.64,0.15,239.09,294.51,Dealer,Transfer,58,3,101546,-55.41999999999999,Buruk,-101306.91,N
TEL-000758,SUB3504,2024-01-01 00:00:00.000,Yogyakarta,DIY,Combo,Package_49,11,64.59,0.0,710.49,507.03,Online,Transfer,52,32,48955,203.46000000000004,Buruk,-48244.51,N
TEL-000759,SUB4330,2024-08-10 00:00:00.000,Bandung,Jawa Barat,Data,Package_71,18,968.54,0.0,17433.72,13155.78,Online,Ewallet,117,78,25738,4277.9400000000005,Bagus,-8304.279999999999,N
TEL-000760,SUB3578,2023-11-01 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_56,1,948.64,0.15,1375.91,1027.94,Retail,Ewallet,52,69,83919,347.97,Bagus,-82543.09,N
TEL-000761,SUB1269,2025-11-30 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_25,2,138.95,0.15,236.21,197.75,Dealer,Ewallet,32,108,198905,38.46000000000001,Bagus Sekali,-198668.79,N
TEL-000762,SUB4176,2025-06-16 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_38,10,318.06,0.1,2862.54,3464.33,Online,Cash,102,56,109241,-601.79,Bagus,-106378.46,N
TEL-000763,SUB1879,2024-03-02 00:00:00.000,Yogyakarta,DIY,Combo,Package_72,1,683.95,0.0,683.95,354.14,Dealer,Cash,55,-14,28184,329.81000000000006,Buruk,-27500.05,N
TEL-000764,SUB4544,2025-12-25 00:00:00.000,Bandung,Jawa Barat,Data,Package_68,19,631.46,0.1,10797.97,8112.35,Retail,Cash,73,1,68439,2685.619999999999,Buruk,-57641.03,N
TEL-000765,SUB1479,2025-07-15 00:00:00.000,Yogyakarta,DIY,Voice,Package_55,16,680.3,0.0,10884.8,11951.78,Dealer,Transfer,93,-18,135272,-1066.9800000000014,Buruk,-124387.2,N
TEL-000766,SUB1399,2025-04-09 00:00:00.000,Bandung,Jawa Barat,Combo,Package_81,1038,564.29,0.05,556446.37,434126.27,Dealer,Ewallet,61,89,108007,122320.09999999998,Bagus Sekali,448439.37,Y
TEL-000767,SUB2387,2025-12-27 00:00:00.000,Bandung,Jawa Barat,Combo,Package_5,17,511.07,0.0,8688.19,5407.0,Dealer,Cash,99,90,141796,3281.1900000000005,Bagus Sekali,-133107.81,N
TEL-000768,SUB1501,2024-04-20 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_9,18,788.24,0.75,3547.08,4264.78,Retail,Ewallet,26,41,48084,-717.6999999999998,Bagus,-44536.92,N
TEL-000769,SUB4471,2025-01-09 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_40,5,101.51,0.1,456.8,288.5,Dealer,Transfer,82,40,134241,168.3,Bagus,-133784.2,N
TEL-000455,SUB2967,2023-12-21 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_13,20,85.15,0.0,1703.0,1259.1,Online,Ewallet,33,13,144052,443.9000000000001,Buruk,-142349.0,N
TEL-000771,SUB4816,2024-06-02 00:00:00.000,Yogyakarta,DIY,Combo,Package_68,11,567.06,0.5,3118.83,3732.0,Dealer,Ewallet,111,98,189507,-613.1700000000001,Bagus Sekali,-186388.17,N
TEL-000772,SUB1711,2024-08-05 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_30,11,94.37,0.75,259.52,326.69,Retail,Cash,89,4,136390,-67.17000000000002,Buruk,-136130.48,N
TEL-000773,SUB1093,2023-09-06 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_63,15,631.21,0.05,7987.1,9256.85,Dealer,Cash,40,67,71159,-1269.75,Bagus,-63171.9,N
TEL-000774,SUB1486,2025-08-13 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_9,4,244.13,0.05,927.69,1049.36,Retail,Cash,24,41,53769,-121.66999999999985,Bagus,-52841.31,N
TEL-000775,SUB1003,2025-05-17 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_46,12,344.03,0.05,3921.94,2306.05,Online,Transfer,106,117,185969,1615.8899999999999,Bagus Sekali,-182047.06,N
TEL-000776,SUB4068,2025-01-08 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_93,5,152.56,0.75,190.7,155.68,Retail,Cash,40,61,96108,35.01999999999998,Bagus,-95917.3,N
TEL-000777,SUB2214,2025-05-18 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_70,20,563.22,0.95,563.22,331.02,Dealer,Transfer,10,1,59931,232.20000000000005,Buruk,-59367.78,N
TEL-000778,SUB1274,2024-07-08 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_33,10,582.1,0.95,291.05,377.51,Dealer,Cash,108,83,106209,-86.45999999999998,Bagus Sekali,-105917.95,N
TEL-000779,SUB3685,2025-10-13 00:00:00.000,Bandung,Jawa Barat,Data,Package_50,7,544.69,0.75,953.21,716.53,Dealer,Cash,4,-12,159472,236.68000000000006,Buruk,-158518.79,N
TEL-000780,SUB4453,2025-12-28 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_10,17,789.49,0.5,6710.66,4025.11,Dealer,Transfer,92,79,103322,2685.5499999999997,Bagus,-96611.34,N
TEL-000781,SUB2442,2025-02-08 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_81,18,852.05,0.0,15336.9,10467.04,Retail,Cash,53,116,158456,4869.859999999999,Bagus Sekali,-143119.1,N
TEL-000782,Anon,2024-03-10 00:00:00.000,Bandung,Jawa Barat,Voice,Package_49,11,386.33,0.15,3612.19,4044.85,Dealer,Ewallet,29,15,81947,-432.65999999999985,Buruk,-78334.81,N
TEL-000783,SUB2570,2025-12-25 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_4,1,97.44,0.05,92.57,95.71,Dealer,Ewallet,3,16,98191,-3.1400000000000006,Buruk,-98098.43,N
TEL-000784,SUB1524,2025-05-02 00:00:00.000,Yogyakarta,DIY,Data,Package_84,11,103.96,0.75,285.89,248.59,Dealer,Cash,71,68,180295,37.29999999999998,Bagus,-180009.11,N
TEL-000785,SUB1399,2025-11-02 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_59,10,117.91,0.1,1061.19,948.65,Online,Cash,91,108,185501,112.54000000000008,Bagus Sekali,-184439.81,N
TEL-000786,SUB1536,2024-09-02 00:00:00.000,Yogyakarta,DIY,Combo,Package_18,5,513.08,0.5,1282.7,1052.93,Dealer,Cash,63,10,67084,229.76999999999998,Buruk,-65801.3,N
TEL-000787,SUB2855,2025-04-01 00:00:00.000,Yogyakarta,DIY,Data,Package_66,3,448.76,0.2,1077.02,597.81,Dealer,Cash,26,35,126945,479.21000000000004,Buruk,-125867.98,N
TEL-000788,SUB2777,2025-02-19 00:00:00.000,Bandung,Jawa Barat,Voice,Package_48,4,635.43,0.75,635.43,347.07,Online,Ewallet,113,-15,169911,288.35999999999996,Buruk,-169275.57,N
TEL-000789,SUB4651,2025-04-18 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_1,15,244.02,0.05,3477.28,1956.27,Dealer,Ewallet,16,50,165544,1521.0100000000002,Bagus,-162066.72,N
TEL-000790,SUB3942,2025-08-28 00:00:00.000,Yogyakarta,DIY,Data,Package_37,5,682.03,0.1,3069.13,2333.36,Dealer,Cash,80,98,36704,735.77,Bagus Sekali,-33634.87,N
TEL-000791,SUB3873,2025-12-28 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_17,2,980.08,0.05,1862.15,1188.95,Retail,Transfer,111,-15,89344,673.2,Buruk,-87481.85,N
TEL-000792,SUB1180,2023-10-26 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_74,9,655.85,0.95,295.13,231.0,Dealer,Ewallet,100,-6,30795,64.13,Buruk,-30499.87,N
TEL-000793,Anon,2024-02-09 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_69,8,208.34,0.15,1416.71,1555.67,Online,Transfer,24,98,40975,-138.96000000000004,Bagus Sekali,-39558.29,N
TEL-000794,Anon,2024-08-13 00:00:00.000,Bandung,Jawa Barat,Data,Package_35,9,361.4,0.95,162.63,161.64,Retail,Transfer,60,68,169619,0.9900000000000091,Bagus,-169456.37,N
TEL-000795,SUB2312,2024-07-22 00:00:00.000,Bandung,Jawa Barat,Combo,Package_15,15,808.33,0.75,3031.24,3084.52,Online,Transfer,11,54,144987,-53.2800000000002,Bagus,-141955.76,N
TEL-000796,SUB4375,2025-01-17 00:00:00.000,Yogyakarta,DIY,Combo,Package_64,20,982.78,0.0,19655.6,16222.31,Dealer,Transfer,33,74,33534,3433.289999999999,Bagus,-13878.400000000001,N
TEL-000797,SUB3426,2025-10-24 00:00:00.000,Surabaya,Jawa Timur,Data,Package_19,11,566.03,0.0,6226.33,6798.61,Retail,Cash,88,5,52176,-572.2799999999997,Buruk,-45949.67,N
TEL-000798,Anon,2025-08-25 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_73,9,703.33,0.0,6329.97,7513.03,Dealer,Ewallet,117,17,46465,-1183.0599999999995,Buruk,-40135.03,N
TEL-000799,SUB4688,2025-03-06 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_33,10,501.62,0.1,4514.58,3095.93,Retail,Ewallet,23,19,61997,1418.65,Buruk,-57482.42,N
TEL-000800,SUB3300,2025-04-02 00:00:00.000,Yogyakarta,DIY,Voice,Package_19,3,339.93,0.2,815.83,715.76,Dealer,Ewallet,90,57,109695,100.07000000000005,Bagus,-108879.17,N
TEL-000801,SUB1679,2025-01-20 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_4,1,444.6,0.0,444.6,300.63,Dealer,Ewallet,83,81,58255,143.97000000000003,Bagus Sekali,-57810.4,N
TEL-000802,SUB3735,2024-03-26 00:00:00.000,Yogyakarta,DIY,Data,Package_11,4,475.99,0.0,1903.96,1776.1,Dealer,Cash,24,104,135062,127.86000000000013,Bagus Sekali,-133158.04,N
TEL-000803,SUB3628,2025-10-25 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_89,8,596.11,0.95,238.44,253.19,Retail,Transfer,119,28,196935,-14.75,Buruk,-196696.56,N
TEL-000804,SUB2454,2025-09-13 00:00:00.000,Surabaya,Jawa Timur,Data,Package_9,7,913.71,0.0,6395.97,5223.15,Retail,Cash,114,116,91703,1172.8200000000006,Bagus Sekali,-85307.03,N
TEL-000805,SUB3651,2024-07-01 00:00:00.000,Yogyakarta,DIY,Combo,Package_72,20,99.86,0.75,499.3,405.58,Retail,Transfer,113,54,111686,93.72000000000003,Bagus,-111186.7,N
TEL-000806,SUB3228,2025-12-18 00:00:00.000,Bandung,Jawa Barat,Data,Package_16,2,586.54,0.1,1055.77,1032.13,Retail,Cash,28,56,111940,23.639999999999873,Bagus,-110884.23,N
TEL-000807,SUB3811,2024-10-02 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_70,16,761.86,0.05,11580.27,11181.87,Retail,Ewallet,79,99,64991,398.39999999999964,Bagus Sekali,-53410.729999999996,N
TEL-000808,SUB1307,2024-06-25 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_62,11,80132.85,0.15,749242.15,744935.5,Online,Transfer,111,18,21224,4306.650000000023,Buruk,728018.15,Y
TEL-000809,SUB3351,2024-01-22 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_84,3,934.11,0.95,140.12,85.38,Retail,Transfer,120,-14,106868,54.74000000000001,Buruk,-106727.88,N
TEL-000810,SUB3781,2024-07-02 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_54,12,406.41,0.1,2160.22,2174.64,Dealer,Transfer,34,99,121534,-14.420000000000073,Bagus Sekali,-119373.78,N
TEL-000811,SUB1792,2025-04-05 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_88,7,828.03,0.95,289.81,164.77,Dealer,Cash,109,109,90209,125.03999999999999,Bagus Sekali,-89919.19,N
TEL-000812,SUB4826,2025-07-27 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_34,7,681.21,0.0,4768.47,2386.64,Dealer,Ewallet,56,43,73045,2381.8300000000004,Bagus,-68276.53,N
TEL-000813,Anon,2025-04-29 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_21,17,685.26,0.2,9319.54,12036.83,Dealer,Transfer,111,63,151573,-2717.289999999999,Bagus,-142253.46,N
TEL-000555,SUB3936,2023-09-16 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_27,11,945.15,0.0,15768.34,12817.3,Dealer,Transfer,93,113,161610,2951.040000000001,Bagus Sekali,-145841.66,N
TEL-000815,SUB4058,2024-04-22 00:00:00.000,Yogyakarta,DIY,Voice,Package_55,14,837.73,0.05,11141.81,12214.68,Online,Ewallet,120,81,86452,-1072.8700000000008,Bagus Sekali,-75310.19,N
TEL-000816,SUB4604,2025-01-31 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_37,19,800.46,0.05,14448.3,11437.27,Retail,Cash,49,53,80794,3011.029999999999,Bagus,-66345.7,N
TEL-000817,SUB2037,2025-09-15 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_35,16,939.82,0.05,14285.26,11984.14,Online,Transfer,78,74,140576,2301.120000000001,Bagus,-126290.74,N
TEL-000818,SUB2425,2025-02-14 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_62,10,713.9,0.5,3569.5,2603.74,Online,Transfer,89,-1,154141,965.7600000000002,Buruk,-150571.5,N
TEL-000819,SUB1679,2025-06-30 00:00:00.000,Bandung,Jawa Barat,Combo,Package_30,1,992.45,0.5,496.23,348.39,Dealer,Transfer,115,62,135829,147.84000000000003,Bagus,-135332.77,N
TEL-000820,SUB3242,2025-02-16 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_13,13,754.44,0.95,490.39,402.48,Online,Transfer,18,33,38156,87.90999999999997,Buruk,-37665.61,N
TEL-000821,SUB3116,2024-06-13 00:00:00.000,Surabaya,Jawa Timur,Data,Package_43,13,339.28,0.1,3969.58,4984.81,Dealer,Transfer,65,3,183419,-1015.2300000000005,Buruk,-179449.42,N
TEL-000822,SUB4840,2023-10-02 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_41,16,753.02,0.5,6024.16,3898.66,Online,Cash,65,72,100496,2125.5,Bagus,-94471.84,N
TEL-000823,SUB4548,2025-09-18 00:00:00.000,Bandung,Jawa Barat,Data,Package_60,3,27.35,0.95,4.1,3.35,Online,Cash,56,26,40818,0.7499999999999996,Buruk,-40813.9,N
TEL-000824,SUB4742,2025-02-10 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_17,6,236.48,0.0,1418.88,1014.21,Retail,Ewallet,81,54,181942,404.6700000000001,Bagus,-180523.12,N
TEL-000825,SUB3720,2025-06-07 00:00:00.000,Surabaya,Jawa Timur,Data,Package_34,5,122.78,0.2,491.12,460.73,Online,Transfer,84,2,127362,30.389999999999986,Buruk,-126870.88,N
TEL-000826,SUB4689,2025-06-05 00:00:00.000,Bandung,Jawa Barat,Combo,Package_55,8,253.68,0.2,1623.55,976.95,Online,Cash,5,112,177014,646.5999999999999,Bagus Sekali,-175390.45,N
TEL-000827,SUB1546,2025-08-13 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_57,20,443.07,0.5,4430.7,3177.66,Dealer,Cash,93,7,173689,1253.04,Buruk,-169258.3,N
TEL-000828,SUB2699,2025-10-20 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_40,20,395.76,0.0,7915.2,7468.15,Dealer,Transfer,67,9,124091,447.0500000000002,Buruk,-116175.8,N
TEL-000829,SUB4448,2023-10-24 00:00:00.000,Yogyakarta,DIY,Voice,Package_56,16,825.54,0.95,660.43,345.54,Dealer,Cash,63,34,99061,314.88999999999993,Buruk,-98400.57,N
TEL-000830,SUB3221,2024-11-05 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_79,13,84782.9,0.2,881742.16,1122513.07,Retail,Cash,38,82,197137,-240770.91000000003,Bagus Sekali,684605.16,Y
TEL-000831,SUB2520,2025-03-19 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_73,14,439.86,0.1,5542.24,5391.71,Dealer,Transfer,17,88,38957,150.52999999999975,Bagus Sekali,-33414.76,N
TEL-000832,SUB1823,2025-06-21 00:00:00.000,Bandung,Jawa Barat,Combo,Package_38,15,592.12,0.1,7993.62,7876.2,Dealer,Ewallet,72,71,124258,117.42000000000007,Bagus,-116264.38,N
TEL-000833,SUB2256,2024-07-26 00:00:00.000,Bandung,Jawa Barat,Combo,Package_62,16,834.24,0.05,12680.45,9777.33,Dealer,Ewallet,85,47,143739,2903.120000000001,Bagus,-131058.55,N
TEL-000834,SUB3196,2025-03-03 00:00:00.000,Bandung,Jawa Barat,Data,Package_13,10,808.22,0.05,7678.09,5171.65,Dealer,Cash,2,89,137157,2506.4400000000005,Bagus Sekali,-129478.91,N
TEL-000835,SUB3683,2024-12-06 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_45,19,998.13,0.5,9482.24,6052.12,Online,Transfer,82,39,157448,3430.12,Buruk,-147965.76,N
TEL-000836,SUB4742,2023-10-30 00:00:00.000,Bandung,Jawa Barat,Combo,Package_50,6,133.53,0.2,640.94,696.5,Dealer,Ewallet,103,56,175963,-55.559999999999945,Bagus,-175322.06,N
TEL-000837,SUB3884,2024-12-22 00:00:00.000,Bandung,Jawa Barat,Voice,Package_53,5,984.17,0.5,2460.42,3028.39,Dealer,Transfer,55,51,133829,-567.9699999999998,Bagus,-131368.58,N
TEL-000838,SUB3643,2025-03-09 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_55,2,639.6,0.5,639.6,656.98,Retail,Transfer,13,93,118945,-17.379999999999995,Bagus Sekali,-118305.4,N
TEL-000839,SUB2795,2025-06-15 00:00:00.000,Bandung,Jawa Barat,Data,Package_1,19,339.12,0.2,5154.62,2834.29,Retail,Ewallet,54,-18,38997,2320.33,Buruk,-33842.38,N
TEL-000840,SUB4556,2025-03-27 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_43,3,31.23,0.05,89.01,60.78,Online,Transfer,49,116,57108,28.230000000000004,Bagus Sekali,-57018.99,N
TEL-000841,SUB1548,2023-10-26 00:00:00.000,Bandung,Jawa Barat,Combo,Package_74,3,95.24,0.15,242.86,207.14,Online,Transfer,71,25,32531,35.72000000000003,Buruk,-32288.14,N
TEL-000842,SUB1625,2025-08-08 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_91,14,122.16,0.75,427.56,513.27,Dealer,Transfer,62,8,81558,-85.70999999999998,Buruk,-81130.44,N
TEL-000843,SUB3305,2025-06-08 00:00:00.000,Yogyakarta,DIY,Combo,Package_16,3,623.08,0.95,93.46,74.4,Retail,Transfer,105,26,92939,19.059999999999988,Buruk,-92845.54,N
TEL-000844,SUB1404,2025-12-09 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_37,10,916.41,0.0,9164.1,9725.82,Online,Transfer,105,6,122527,-561.7199999999993,Buruk,-113362.9,N
TEL-000845,SUB1783,2025-10-05 00:00:00.000,Yogyakarta,DIY,Data,Package_80,15,732.55,0.05,10438.84,13021.06,Online,Transfer,120,-12,188454,-2582.2199999999993,Buruk,-178015.16,N
TEL-000846,SUB1242,2024-02-22 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_24,4,954.85,0.2,3055.52,3175.66,Retail,Cash,52,101,150973,-120.13999999999987,Bagus Sekali,-147917.48,N
TEL-000847,SUB4013,2025-06-08 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_29,14,696.6,0.95,487.62,512.82,Online,Ewallet,80,103,154167,-25.200000000000045,Bagus Sekali,-153679.38,N
TEL-000848,SUB1460,2023-09-20 00:00:00.000,Bandung,Jawa Barat,Combo,Package_85,16,545.87,0.0,8733.92,10891.59,Dealer,Ewallet,48,58,160883,-2157.67,Bagus,-152149.08,N
TEL-000849,SUB1727,2025-06-08 00:00:00.000,Yogyakarta,DIY,Data,Package_11,11,698.88,0.0,7687.68,7161.34,Dealer,Cash,19,4,153218,526.3400000000001,Buruk,-145530.32,N
TEL-000850,SUB1980,2025-04-30 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_50,5,766.47,0.05,3640.73,2619.82,Dealer,Cash,4,-3,56737,1020.9099999999999,Buruk,-53096.27,N
TEL-000851,SUB4337,2025-01-10 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_84,7,313.85,0.5,1782.68,1176.96,Online,Ewallet,39,4,83926,605.72,Buruk,-82143.32,N
TEL-000852,SUB1547,2024-11-10 00:00:00.000,Yogyakarta,DIY,Combo,Package_17,8,39.58,0.75,79.16,77.38,Dealer,Transfer,16,78,186598,1.7800000000000011,Bagus,-186518.84,N
TEL-000853,SUB1884,2024-03-20 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_5,9,919.31,0.95,413.69,396.31,Dealer,Ewallet,89,-6,199602,17.379999999999995,Buruk,-199188.31,N
TEL-000854,SUB4791,2025-02-17 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_61,15,575.41,0.0,8631.15,9957.48,Dealer,Ewallet,92,81,83894,-1326.33,Bagus Sekali,-75262.85,N
TEL-000855,SUB3436,2025-06-11 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_34,15,430.48,0.1,5811.48,3528.25,Retail,Transfer,83,44,130119,2283.2299999999996,Bagus,-124307.52,N
TEL-000856,SUB4886,2023-09-30 00:00:00.000,Bandung,Jawa Barat,Voice,Package_88,11,164.48,0.2,1447.42,1355.12,Dealer,Cash,75,57,124700,92.30000000000018,Bagus,-123252.58,N
TEL-000857,SUB4882,2025-01-28 00:00:00.000,Bandung,Jawa Barat,Voice,Package_58,19,474.86,0.2,7217.87,4268.49,Dealer,Cash,69,6,186784,2949.38,Buruk,-179566.13,N
TEL-000858,SUB4513,2024-04-11 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_29,14,628.6,0.5,4400.2,5558.12,Online,Transfer,94,113,102025,-1157.92,Bagus Sekali,-97624.8,N
TEL-000859,SUB2564,2024-02-28 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_32,3,599.73,0.95,89.96,58.91,Retail,Transfer,64,36,59617,31.049999999999997,Buruk,-59527.04,N
TEL-000860,SUB2785,2025-05-22 00:00:00.000,Bandung,Jawa Barat,Data,Package_47,17,543.5,0.15,7853.57,4159.4,Dealer,Ewallet,47,13,77923,3694.17,Buruk,-70069.43,N
TEL-000861,Anon,2025-12-26 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_44,7,15.17,0.95,5.31,4.79,Dealer,Ewallet,61,85,48377,0.5199999999999996,Bagus Sekali,-48371.69,N
TEL-000862,SUB2088,2024-06-30 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_97,7,746.85,0.5,2613.97,1422.92,Retail,Ewallet,34,84,95856,1191.0499999999997,Bagus Sekali,-93242.03,N
TEL-000863,SUB1992,2025-12-07 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_90,20,134.93,0.0,2698.6,2552.83,Retail,Cash,80,0,33512,145.76999999999998,Buruk,-30813.4,N
TEL-000864,SUB3390,2025-11-15 00:00:00.000,Yogyakarta,DIY,Data,Package_83,12,755.05,0.15,7701.51,7106.78,Retail,Transfer,33,92,146431,594.7300000000005,Bagus Sekali,-138729.49,N
TEL-000865,SUB2213,2023-11-18 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_61,6,587.61,0.15,2996.81,1853.93,Online,Cash,88,-7,120344,1142.8799999999999,Buruk,-117347.19,N
TEL-000866,SUB3390,2023-11-17 00:00:00.000,Bandung,Jawa Barat,Voice,Package_63,10,509.97,0.05,4844.72,6223.12,Dealer,Cash,12,8,128648,-1378.3999999999996,Buruk,-123803.28,N
TEL-000867,SUB2791,2024-11-11 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_12,10,701.6,0.05,6665.2,5373.65,Dealer,Ewallet,77,-17,22396,1291.5500000000002,Buruk,-15730.8,N
TEL-000868,SUB4542,2025-01-29 00:00:00.000,Yogyakarta,DIY,Combo,Package_95,10,619.24,0.0,6192.4,4521.99,Retail,Transfer,13,-10,30672,1670.4099999999999,Buruk,-24479.6,N
TEL-000098,SUB1193,2025-07-08 00:00:00.000,Yogyakarta,DIY,Data,Package_21,3,42.27,0.15,107.79,115.15,Dealer,Ewallet,106,85,59883,-7.359999999999999,Bagus Sekali,-59775.21,N
TEL-000870,SUB4518,2024-12-21 00:00:00.000,Yogyakarta,DIY,Data,Package_56,18,53.82,0.05,920.32,1088.53,Dealer,Transfer,35,8,143612,-168.20999999999992,Buruk,-142691.68,N
TEL-000871,SUB3662,2024-09-29 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_64,3,546.71,0.05,1558.12,1670.69,Dealer,Cash,103,78,42171,-112.57000000000016,Bagus,-40612.88,N
TEL-000872,SUB1506,2025-04-13 00:00:00.000,Surabaya,Jawa Timur,Data,Package_61,14,679.39,0.05,9035.89,8383.98,Online,Cash,109,109,22449,651.9099999999999,Bagus Sekali,-13413.11,N
TEL-000873,SUB2224,2025-02-13 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_34,10,11.68,0.95,5.84,4.62,Online,Ewallet,56,87,63173,1.2199999999999998,Bagus Sekali,-63167.16,N
TEL-000874,SUB2682,2023-11-01 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_80,13,758.18,0.0,9856.34,12642.52,Dealer,Ewallet,110,111,25624,-2786.1800000000003,Bagus Sekali,-15767.66,N
TEL-000875,SUB2544,2025-11-12 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_34,15,228.26,0.95,171.2,121.44,Dealer,Transfer,2,27,131269,49.75999999999999,Buruk,-131097.8,N
